TSMIP,B123(TCU123),24.0161,120.5516,21.00
TSMIP,B127(TCU127),24.6296,121.0088,173.00
TSMIP,B128(TCU128),24.4144,120.7697,299.00
TSMIP,B129(TCU129),23.8766,120.6925,113.00
TSMIP,B131(TCU131),24.5649,120.8258,50.00
TSMIP,B135(TCU135),24.3331,120.6533,146.00
TSMIP,B136(TCU136),24.2580,120.6604,176.00
TSMIP,B137(TCU137),24.1836,120.9301,626.00
TSMIP,B138(TCU138),23.9205,120.6028,42.00
TSMIP,B139(TCU139),23.9208,120.5484,29.00
TSMIP,B143(TCU143),23.8798,120.7632,164.00
TSMIP,B148(TCU148),23.9574,120.9277,588.95
TSMIP,B149(TCU149),24.2566,120.5234,5.00
TSMIP,B162(TCU162),23.8763,120.5212,36.00
TSMIP,B168(TCU168),25.0068,121.0476,21.00
TSMIP,B170(TCU170),24.1547,120.7197,108.00
TSMIP,B171(TCU171),24.3450,120.5878,28.00
TSMIP,B172(TCU172),24.1440,120.6820,92.00
TSMIP,B173(TCU173),24.1113,120.6564,41.00
TSMIP,B174(TCU174),24.2268,120.8061,475.00
TSMIP,B175(TCU175),24.9531,121.2044,137.00
TSMIP,B176(TCU176),25.0250,121.2583,70.00
TSMIP,B177(TCU177),24.6561,120.9548,90.00
TSMIP,B179(TCU179),24.0339,120.5039,14.00
TSMIP,B180(TCU180),23.9926,120.5458,20.00
TSMIP,B181(TCU181),23.9535,120.5456,27.00
TSMIP,B182(TCU182),23.8924,120.5273,34.00
TSMIP,B184(TCU184),23.7492,120.7525,496.00
TSMIP,B189(TCU189),24.1708,120.8948,538.00
TSMIP,B192(TCU192),25.0410,121.0805,11.00
TSMIP,B200(TCU200),24.5374,120.7909,179.00
TSMIP,B201(TCU201),24.0795,120.5582,25.00
TSMIP,B204(TCU204),23.6961,120.8532,495.00
TSMIP,B205(TCU205),24.3478,120.6403,99.00
TSMIP,B207(TCU207),24.0566,120.9117,358.00
TSMIP,B209(TCU209),24.6319,121.1178,427.00
TSMIP,B210(TCU210),24.7771,121.1753,147.00
TSMIP,B214(TCU214),23.8741,120.5814,68.00
TSMIP,B215(TCU215),24.6993,121.4273,1695.00
TSMIP,B218(TCU218),24.9061,121.2816,165.16
TSMIP,B219(TCU219),24.0420,120.6995,85.95
TSMIP,B222(TCU222),24.6485,120.8318,31.32
TSMIP,B223(TCU223),24.1664,120.7099,116.47
TSMIP,B224(TCU224),24.3055,120.7252,227.03
TSMIP,B225(TCU225),25.0647,121.2782,40.71
TSMIP,B226(TCU226),24.1481,121.1889,1511.39
TSMIP,B227(TCU227),24.2020,121.0060,751.69
TSMIP,B228(TCU228),24.1176,120.7961,271.69
TSMIP,B229(TCU229),23.7943,120.9436,390.92
TSMIP,B230(TCU230),24.2045,120.5214,5.50
TSMIP,B232(TCU232),24.7972,121.3640,314.62
TSMIP,B233(TCU233),23.9171,121.0468,727.29
TSMIP,B235(TCU235),24.0923,121.0294,823.13
TSMIP,C003(CHY003),23.7149,120.5385,52.00
TSMIP,C006(CHY006),23.5796,120.5601,173.00
TSMIP,C010(CHY010),23.4630,120.5529,211.00
TSMIP,C011(CHY011),23.4831,120.6544,658.00
TSMIP,C014(CHY014),23.2931,120.5914,248.00
TSMIP,C024(CHY024),23.7553,120.6156,101.00
TSMIP,C025(CHY025),23.7775,120.5228,44.00
TSMIP,C028(CHY028),23.6308,120.6157,309.00
TSMIP,C029(CHY029),23.6125,120.5373,111.00
TSMIP,C034(CHY034),23.5207,120.5525,138.00
TSMIP,C035(CHY035),23.5182,120.5919,227.40
TSMIP,C041(CHY041),23.4386,120.6047,233.00
TSMIP,C045(CHY045),23.3003,120.6669,424.71
TSMIP,C061(CHY061),23.0747,120.5190,112.00
TSMIP,C074(CHY074),23.5084,120.8134,2417.00
TSMIP,C083(CHY083),23.7222,120.5858,69.00
TSMIP,C087(CHY087),23.3821,120.5299,175.00
TSMIP,C101(CHY101),23.6844,120.5703,80.00
TSMIP,C102(CHY102),23.2438,120.6223,555.00
TSMIP,C121(CHY121),23.4873,120.9594,3856.00
TSMIP,C137(CHY137),23.5167,120.8154,2297.00
TSMIP,C150(CHY150),23.6888,120.5381,54.00
TSMIP,C158(CHY158),23.6458,120.5887,168.00
TSMIP,C160(CHY160),23.5965,120.5735,320.00
TSMIP,C161(CHY161),23.5587,120.5544,186.00
TSMIP,C162(CHY162),23.5704,120.5200,98.00
TSMIP,C164(CHY164),23.4682,120.7012,1178.00
TSMIP,C168(CHY168),23.6335,120.5515,90.62
TSMIP,D020(KAU020),22.8999,120.5437,47.00
TSMIP,D028(KAU028),22.8260,120.5992,86.00
TSMIP,D029(KAU029),22.7532,120.5763,58.00
TSMIP,D030(KAU030),22.6101,120.5672,26.00
TSMIP,D034(KAU034),22.5283,120.6278,95.00
TSMIP,D035(KAU035),22.5478,120.5404,13.00
TSMIP,D037(KAU037),22.2607,120.6513,4.75
TSMIP,D038(KAU038),22.1900,120.6925,14.00
TSMIP,D039(KAU039),22.0954,120.7484,59.00
TSMIP,D042(KAU042),22.0205,120.8372,45.00
TSMIP,D044(KAU044),22.4367,120.5115,1.00
TSMIP,D046(KAU046),22.0038,120.7460,26.00
TSMIP,D047(KAU047),23.0804,120.5909,279.00
TSMIP,D049(KAU049),22.7443,120.6401,148.00
TSMIP,D050(KAU050),23.1607,120.7656,642.00
TSMIP,D051(KAU051),22.3703,120.6282,66.00
TSMIP,D054(KAU054),23.2765,120.7212,723.00
TSMIP,D068(KAU068),22.9764,120.5447,129.00
TSMIP,D069(KAU069),22.8858,120.6647,256.00
TSMIP,D071(KAU071),22.6477,120.5214,25.00
TSMIP,D072(KAU072),22.6664,120.6005,55.00
TSMIP,D074(KAU074),22.5730,120.5721,23.00
TSMIP,D075(KAU075),22.4887,120.5065,5.00
TSMIP,D076(KAU076),22.4263,120.5649,17.00
TSMIP,D077(KAU077),22.7454,120.7316,833.00
TSMIP,D079(KAU079),22.5910,120.6325,89.00
TSMIP,D080(KAU080),22.0569,120.7119,5.00
TSMIP,D082(KAU082),21.9404,120.7321,63.13
TSMIP,D091(KAU091),21.9009,120.8551,32.00
TSMIP,D097(KAU097),22.1767,120.8380,292.00
TSMIP,D111(KAU111),22.6769,120.5260,27.00
TSMIP,D112(KAU112),22.5818,120.5445,13.00
TSMIP,D113(KAU113),22.3679,120.5910,2.00
TSMIP,D114(KAU114),22.5138,120.5112,8.00
TSMIP,D115(KAU115),22.3300,120.6215,11.00
TSMIP,D117(KAU117),22.2042,120.7513,122.00
TSMIP,D120(KAU120),22.4835,120.5681,38.00
TSMIP,D126(KAU126),23.1793,120.7811,624.00
TSMIP,D128(KAU128),22.4363,120.6426,99.00
TSMIP,D129(KAU129),22.1248,120.8470,167.50
TSMIP,D131(KAU131),22.1292,120.7760,101.36
TSMIP,D132(KAU132),23.2632,120.8264,895.07
TSMIP,D133(KAU133),22.1336,120.8816,12.27
TSMIP,D134(KAU134),22.1948,120.8873,9.54
TSMIP,D135(KAU135),23.1092,120.7035,411.17
TSMIP,E004(ILA004),24.7435,121.7906,5.00
TSMIP,E006(ILA006),24.6396,121.8327,9.00
TSMIP,E007(ILA007),24.5924,121.8535,11.00
TSMIP,E015(ILA015),24.7790,121.6992,99.00
TSMIP,E018(ILA018),24.6799,121.6881,51.00
TSMIP,E020(ILA020),24.7538,121.6356,480.00
TSMIP,E022(ILA022),24.6668,121.6509,99.00
TSMIP,E023(ILA023),24.6787,121.6095,144.00
TSMIP,E026(ILA026),24.6733,121.7728,9.00
TSMIP,E033(ILA033),24.8631,121.8275,14.00
TSMIP,E034(ILA034),24.8020,121.8141,4.00
TSMIP,E035(ILA035),24.8219,121.7676,16.00
TSMIP,E037(ILA037),24.7435,121.7229,17.00
TSMIP,E038(ILA038),24.7199,121.7440,11.00
TSMIP,E042(ILA042),24.6874,121.7986,6.00
TSMIP,E046(ILA046),24.6650,121.7423,31.00
TSMIP,E049(ILA049),24.7638,121.7563,11.00
TSMIP,E050(ILA050),24.4259,121.7490,123.00
TSMIP,E053(ILA053),24.3294,121.7393,56.00
TSMIP,E055(ILA055),24.7366,121.8162,4.00
TSMIP,E059(ILA059),24.6654,121.8296,8.00
TSMIP,E060(ILA060),24.5757,121.8439,48.00
TSMIP,E061(ILA061),24.5218,121.8331,23.00
TSMIP,E062(ILA062),24.4663,121.8008,33.00
TSMIP,E067(ILA067),24.4374,121.3813,1148.00
TSMIP,E068(ILA068),24.5972,121.8573,8.00
TSMIP,E069(ILA069),24.8427,121.9437,20.00
TSMIP,E072(ILA072),24.7001,121.7717,28.00
TSMIP,E075(ILA075),24.4450,121.7783,40.00
TSMIP,E076(ILA076),24.6340,121.7168,88.00
